"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","protein localization","GO:0008104","4.815576869773027e-17","16.317351680221126","2863","723","214","17847","ESR1,IFIT1,RSAD2,RPS18,GNL3L,RPL27,SYNJ2BP,MZT1,RPS15A,SNX18,RPS14,UBB,CDC42,RPS3,RPL24,ARL6IP1,RPS12,DDX58,RPS13,TMSB10,ANXA1,RPS5,RPL26,NDFIP1,RPS6,RPS20,RPS16,RPL30,RPL37A,ISG15,TXN,RPS21,RPS11,RP2,RPL35A,NDFIP2,RPL27A,RPL10A,RPL12,RPSA,SCP2,AP1S2,RPS4X,RPS27A,PMAIP1,CD63,RPS24,TTK,LAMTOR1,RPL9,CDK1,STX8,TMEM59,CNIH4,RPL3,MPC2,RPL13A,LAMTOR5,SRP9,VPS29,ATP6V0E1,CMTM6,RPL38,MAP2,RPL18,RPL7A,CCT4,CETN3,ABCG1,DYNLL1,RPL36,ANXA4,RPS8,CENPQ,LIN7C,PEX2,SVIP,ATP6V1D,SKP1,RAB2B,RPL35,RPS25,NOV,YWHAE,RPS9,RPL31,ATP6V1E1,MYL12A,GABARAP,RPL29,RPLP2,LYPLA1,GDI2,MDK,PHLDB2,SNAPIN,GOLT1B,CADM1,RPL8,PSMD10,BTF3,ATP6V1G1,RPLP0,RPL13,HSPA8,ANKRD1,S100A13,RPL28,ARRDC4,COPB1,ACSL3,AURKA,TERF1,GUK1,ATP6V1F,PPIA,RPL5,BIRC5,NUP37,YIPF5,ANLN,ID4,KPNA3,EMP2,PDCD6,WRB,TXNIP,SPTSSA,C17ORF75,MTX2,TOMM22,BUB3,ENY2,PIGK,RPL32,RAB9A,BCAP29,NDC80,YWHAZ,LMAN2L,RPS15,ARL1,NEDD4,RPL23A,DPH3,RAB11A,IDH1,ITGB1,AMOT,EXOC5,VPS33A,TOMM20,CHMP2B,ADAM9,CPE,CCT8,LYPD1,AP1S1,PKIA,GOLGA7,RPL39,ERP29,NEDD8,MMD,TMSB15A,PAQR3,UNC50,ATP6V0B,RPS19,CHMP5,RPL11,DERL1,SFT2D1,CCNE2,NDUFA13,MIF,CAT,ATP6V1G2,PAM,TRIM23,TMED7,PHB2,CLTA,NXT2,SELENBP1,CRIPT,HSPB11,LAMTOR4,MYADM,BBIP1,TOM1L1,INSIG1,CTNNB1,PRKAA1,HMGCL,UBA52,RPS7,CHMP2A,CPT1A,RPS3A,RAB28,FYTTD1,GPM6B,AP2S1,TSG101,F2RL1,PPP1R15A,SOX4,CTDSPL2,PARK7,NUP54,EPHA5,SNX14,BCAP31"
"GO:BP","protein transport","GO:0015031","6.114879017243595e-17","16.213612131050144","2084","723","172","17847","IFIT1,RSAD2,RPS18,RPL27,SYNJ2BP,RPS15A,SNX18,RPS14,UBB,CDC42,RPS3,RPL24,ARL6IP1,RPS12,DDX58,RPS13,ANXA1,RPS5,RPL26,NDFIP1,RPS6,RPS20,RPS16,RPL30,RPL37A,ISG15,TXN,RPS21,RPS11,RP2,RPL35A,NDFIP2,RPL27A,RPL10A,RPL12,RPSA,SCP2,AP1S2,RPS4X,RPS27A,CD63,RPS24,RPL9,STX8,CNIH4,RPL3,MPC2,RPL13A,SRP9,VPS29,ATP6V0E1,CMTM6,RPL38,RPL18,RPL7A,CETN3,ABCG1,DYNLL1,RPL36,ANXA4,RPS8,LIN7C,PEX2,SVIP,ATP6V1D,RAB2B,RPL35,RPS25,NOV,YWHAE,RPS9,RPL31,ATP6V1E1,GABARAP,RPL29,RPLP2,LYPLA1,GDI2,MDK,SNAPIN,GOLT1B,CADM1,RPL8,BTF3,ATP6V1G1,RPLP0,RPL13,HSPA8,ANKRD1,S100A13,RPL28,ARRDC4,COPB1,ACSL3,GUK1,ATP6V1F,PPIA,RPL5,BIRC5,NUP37,YIPF5,KPNA3,PDCD6,TXNIP,C17ORF75,MTX2,TOMM22,ENY2,RPL32,RAB9A,BCAP29,YWHAZ,LMAN2L,RPS15,ARL1,NEDD4,RPL23A,DPH3,RAB11A,IDH1,EXOC5,VPS33A,TOMM20,CHMP2B,ADAM9,AP1S1,PKIA,GOLGA7,RPL39,ERP29,UNC50,ATP6V0B,RPS19,CHMP5,RPL11,DERL1,SFT2D1,NDUFA13,MIF,CAT,ATP6V1G2,PAM,TRIM23,TMED7,PHB2,CLTA,NXT2,SELENBP1,HSPB11,BBIP1,TOM1L1,INSIG1,PRKAA1,HMGCL,UBA52,RPS7,CHMP2A,CPT1A,RPS3A,RAB28,FYTTD1,GPM6B,AP2S1,TSG101,F2RL1,SOX4,CTDSPL2,PARK7,NUP54,EPHA5,SNX14,BCAP31"
"GO:BP","peptide transport","GO:0015833","7.451583771518906e-17","16.12775141179794","2124","723","174","17847","IFIT1,RSAD2,RPS18,RPL27,SYNJ2BP,RPS15A,SNX18,RPS14,UBB,CDC42,RPS3,RPL24,ARL6IP1,RPS12,CA2,DDX58,RPS13,ANXA1,RPS5,RPL26,NDFIP1,RPS6,RPS20,RPS16,RPL30,RPL37A,ISG15,TXN,RPS21,RPS11,RP2,RPL35A,NDFIP2,RPL27A,RPL10A,RPL12,RPSA,SCP2,AP1S2,RPS4X,RPS27A,CD63,RPS24,RPL9,STX8,CNIH4,RPL3,MPC2,RPL13A,SRP9,VPS29,ATP6V0E1,CMTM6,RPL38,RPL18,RPL7A,CETN3,ABCG1,DYNLL1,RPL36,ANXA4,RPS8,LIN7C,PEX2,SVIP,ATP6V1D,RAB2B,RPL35,RPS25,NOV,YWHAE,RPS9,RPL31,ATP6V1E1,GABARAP,RPL29,RPLP2,LYPLA1,GDI2,MDK,SNAPIN,GOLT1B,CADM1,RPL8,BTF3,ATP6V1G1,RPLP0,RPL13,HSPA8,ANKRD1,S100A13,RPL28,ARRDC4,COPB1,ACSL3,GUK1,ATP6V1F,PPIA,RPL5,BIRC5,NUP37,YIPF5,KPNA3,PDCD6,TXNIP,C17ORF75,MTX2,TOMM22,ENY2,RPL32,RAB9A,BCAP29,YWHAZ,LMAN2L,RPS15,ARL1,NEDD4,RPL23A,DPH3,RAB11A,IDH1,EXOC5,VPS33A,TOMM20,CHMP2B,ADAM9,CPE,AP1S1,PKIA,GOLGA7,RPL39,ERP29,UNC50,ATP6V0B,RPS19,CHMP5,RPL11,DERL1,SFT2D1,NDUFA13,MIF,CAT,ATP6V1G2,PAM,TRIM23,TMED7,PHB2,CLTA,NXT2,SELENBP1,HSPB11,BBIP1,TOM1L1,INSIG1,PRKAA1,HMGCL,UBA52,RPS7,CHMP2A,CPT1A,RPS3A,RAB28,FYTTD1,GPM6B,AP2S1,TSG101,F2RL1,SOX4,CTDSPL2,PARK7,NUP54,EPHA5,SNX14,BCAP31"
"GO:BP","intracellular transport","GO:0046907","1.102089610814283e-16","15.957783091600449","1759","723","153","17847","IFIT1,RPS18,RPL27,SYNJ2BP,RPS15A,SNX18,RPS14,UBB,CDC42,RPS3,RPL24,ARL6IP1,RPS12,COX5B,RPS13,RPS5,RPL26,CNIH1,RPS6,RPS20,RPS16,RPL30,RPL37A,TXN,RPS21,RPS11,RPL35A,SNRPD2,NPC2,RPL27A,RPL10A,RPL12,RPSA,SCP2,CAPZA2,AP1S2,RPS4X,RPS27A,CD63,RPS24,LAMTOR1,RPL9,STX8,CNIH4,RPL3,RPL13A,ZMPSTE24,SRP9,VPS29,CMTM6,RPL38,MAP2,RPL18,RPL7A,ABCG1,DYNLL1,RPL36,RPS8,PEX2,SVIP,TMEM50B,SNRPB,RAB2B,RPL35,RPS25,YWHAE,RPS9,RPL31,TMEM50A,GABARAP,RPL29,RPLP2,STARD4,SNAPIN,RPL8,RPLP0,RPL13,HSPA8,S100A13,RPL28,COPB1,RPL5,PRKAG1,NUP37,ACTR10,YIPF5,KIT,C12ORF4,KPNA3,EMP2,PDCD6,ACTR2,PROS1,TXNIP,C17ORF75,TOMM22,DCTN3,TUBA1B,DCTN6,ENY2,RPL32,RAB9A,BCAP29,YWHAZ,LMAN2L,RPS15,ERGIC3,ARL1,NEDD4,RPL23A,RAB11A,IDH1,VPS33A,TOMM20,CHMP2B,AP1S1,PKIA,GOLGA7,RPL39,ERP29,RPS19,CHMP5,RPL11,DERL1,NDUFA13,CAT,TRIM23,TMED7,PHB2,CLTA,NXT2,HSPB11,BLOC1S1,TOM1L1,INSIG1,PRKAA1,HMGCL,UBA52,RPS7,CHMP2A,CPT1A,SNRPD1,TUBA1C,RPS3A,RAB28,FYTTD1,AP2S1,TSG101,CTDSPL2,PARK7,TRAPPC2L,NUP54,BCAP31"
"GO:BP","amide transport","GO:0042886","1.6424182359977867e-16","15.784516241578743","2158","723","175","17847","IFIT1,RSAD2,RPS18,RPL27,SYNJ2BP,RPS15A,SNX18,RPS14,UBB,CDC42,RPS3,RPL24,ARL6IP1,RPS12,CA2,DDX58,RPS13,ANXA1,RPS5,RPL26,NDFIP1,RPS6,RPS20,RPS16,RPL30,RPL37A,ISG15,TXN,RPS21,RPS11,RP2,RPL35A,NDFIP2,RPL27A,RPL10A,RPL12,RPSA,SCP2,AP1S2,RPS4X,RPS27A,CD63,RPS24,RPL9,STX8,CNIH4,RPL3,MPC2,RPL13A,PDPN,SRP9,VPS29,ATP6V0E1,CMTM6,RPL38,RPL18,RPL7A,CETN3,ABCG1,DYNLL1,RPL36,ANXA4,RPS8,LIN7C,PEX2,SVIP,ATP6V1D,RAB2B,RPL35,RPS25,NOV,YWHAE,RPS9,RPL31,ATP6V1E1,GABARAP,RPL29,RPLP2,LYPLA1,GDI2,MDK,SNAPIN,GOLT1B,CADM1,RPL8,BTF3,ATP6V1G1,RPLP0,RPL13,HSPA8,ANKRD1,S100A13,RPL28,ARRDC4,COPB1,ACSL3,GUK1,ATP6V1F,PPIA,RPL5,BIRC5,NUP37,YIPF5,KPNA3,PDCD6,TXNIP,C17ORF75,MTX2,TOMM22,ENY2,RPL32,RAB9A,BCAP29,YWHAZ,LMAN2L,RPS15,ARL1,NEDD4,RPL23A,DPH3,RAB11A,IDH1,EXOC5,VPS33A,TOMM20,CHMP2B,ADAM9,CPE,AP1S1,PKIA,GOLGA7,RPL39,ERP29,UNC50,ATP6V0B,RPS19,CHMP5,RPL11,DERL1,SFT2D1,NDUFA13,MIF,CAT,ATP6V1G2,PAM,TRIM23,TMED7,PHB2,CLTA,NXT2,SELENBP1,HSPB11,BBIP1,TOM1L1,INSIG1,PRKAA1,HMGCL,UBA52,RPS7,CHMP2A,CPT1A,RPS3A,RAB28,FYTTD1,GPM6B,AP2S1,TSG101,F2RL1,SOX4,CTDSPL2,PARK7,NUP54,EPHA5,SNX14,BCAP31"
"GO:BP","cellular macromolecule catabolic process","GO:0044265","1.0208487965937716e-15","14.991038578841456","1194","723","117","17847","RPS18,RPL27,RPS15A,RPS14,UBB,RPS3,RPL24,OAS2,RPS12,RPS13,RPS5,RPL26,NDFIP1,RPS6,RPS20,RPS16,RPL30,RPL37A,ISG15,RPS21,RPS11,RPL35A,PSME1,NDFIP2,RPL27A,RPL10A,RPL12,RPSA,RPS4X,PCNP,RPS27A,NUDT12,UBE2E1,PMAIP1,RPS24,RNF13,RPL9,CDK1,PSMB1,TCEB1,RPL3,RPL13A,CASP3,ZMPSTE24,RPL38,RPL18,RPL7A,PBK,RPL36,RPS8,SVIP,SKP1,RPL35,RPS25,RPS9,RPL31,PSMA3,HMGB2,JKAMP,RPL29,RPLP2,EIF3E,MAD2L1,RBX1,RPL8,PSMD10,RPLP0,RPL13,HSPA8,EPHA4,UBE2L6,PSMB3,RPL28,MARCH7,LSM3,CARHSP1,AURKA,RPL5,PSMA1,HNRNPC,ATRAID,CCNB1,BUB3,POLR2G,RPL32,RNF103,PSMA4,USP33,HPSE,YWHAZ,RPS15,NEDD4,RPL23A,COPS3,RPL39,NEDD8,RPS19,RPL11,DERL1,LSM5,CLTA,CTSL,TOM1L1,WDR61,CTNNB1,UBA52,PSMB4,RPS7,RPS3A,AP2S1,PSMA5,TSG101,CTSH,PARK7,FBXO33,BCAP31,PSMC3"
"GO:BP","catabolic process","GO:0009056","1.04651747847283e-15","14.980253513870052","2665","723","200","17847","RPS18,RPL27,RPS15A,SAT1,RPS14,UBB,GSTO1,RPS3,RPL24,EEF1A1,OAS2,RPS12,RPS13,RPS5,RPL26,NDFIP1,HMMR,RPS6,RPS20,RPS16,RPL30,RPL37A,ISG15,RPS21,RPS11,RPL35A,PSME1,MME,NDFIP2,RPL27A,RPL10A,RPL12,RPSA,SCP2,RPS4X,PCNP,RPS27A,NUDT12,UBE2E1,PMAIP1,LIPA,RPS24,RNF13,LAMTOR1,RPL9,CDK1,TMEM59,PSMB1,ESD,TCEB1,RPL3,RPL13A,CASP3,OAT,ZMPSTE24,LAMTOR5,ATP6V0E1,RPL38,RPL18,RPL7A,PRDX3,PBK,DYNLL1,DUT,APOBEC3B,RPL36,HEXA,RPS8,TRIM21,PEX2,SVIP,ATP6V1D,SKP1,RPL35,RPS25,RPS9,RPL31,AZIN1,ATP6V1E1,GABARAP,PSMA3,HMGB2,JKAMP,RPL29,RPLP2,HSD17B11,EIF3E,LYPLA1,AHCY,PGK1,MAD2L1,RBX1,SNAPIN,RPL8,PSMD10,ATP6V1G1,RPLP0,RPL13,HSPA8,EPHA4,UBE2L6,SCOC,NEU1,PSMB3,RPL28,MARCH7,LSM3,CARHSP1,AURKA,DCTPP1,RPL5,PRKAG1,NUP37,PSMA1,CDKN1B,CRYZ,IAH1,LEPR,HNRNPC,GSTM3,ATRAID,CCNB1,HINT1,PLD1,CRYL1,TOMM22,BUB3,POLR2G,ETFA,RPL32,RNF103,SDC2,PPP1CB,PSMA4,USP33,HPSE,YWHAZ,RPS15,NEDD4,RPL23A,TIGAR,LYPLAL1,IDH1,ITGB1,PNPLA4,ENPP2,VPS33A,TOMM20,COPS3,CHMP2B,ADAM9,PRDX4,RPL39,NEDD8,ASAH1,ADH5,IMPA1,ATP6V0B,ANXA7,RPS19,SULT1A1,RPL11,DERL1,LSM5,NDUFA13,CAT,ATP6V1G2,CLTA,CTSL,ACADL,GM2A,LAMTOR4,TOM1L1,WDR61,GNPDA1,FUCA1,CTNNB1,PRKAA1,HMGCL,UBA52,PSMB4,FUNDC2,VMP1,RPS7,GABARAPL1,CHMP2A,CPT1A,RPS3A,AP2S1,PSMA5,TSG101,CTSH,PARK7,FBXO33,NUP54,SNX14,BCAP31,ITPA,PSMC3,PGD"
"GO:BP","establishment of localization in cell","GO:0051649","1.1057723903213715e-15","14.956334258022505","2271","723","179","17847","IFIT1,RPS18,RPL27,SYNJ2BP,RPS15A,SNX18,RPS14,UBB,CALM2,CDC42,GSTO1,RPS3,RPL24,ARL6IP1,RPS12,COX5B,RPS13,RPS5,RPL26,CNIH1,RPS6,RPS20,RPS16,RPL30,RPL37A,TXN,RPS21,RPS11,RPL35A,SNRPD2,NPC2,STARD3NL,RPL27A,RPL10A,RPL12,RPSA,SCP2,CAPZA2,AP1S2,RPS4X,RPS27A,SLC8A1,PMAIP1,CD63,RPS24,LAMTOR1,RPL9,STX8,CNIH4,RPL3,MPC2,RPL13A,ZMPSTE24,SRP9,VPS29,CMTM6,RPL38,MAP2,RPL18,RPL7A,ABCG1,DYNLL1,RPL36,RPS8,CENPQ,LIN7C,PEX2,SVIP,TMEM50B,SNRPB,TMEM38B,RAB2B,RPL35,RPS25,YWHAE,RPS9,RPL31,TMEM50A,GABARAP,RPL29,RPLP2,STARD4,NUSAP1,MAD2L1,SNAPIN,RPL8,RPLP0,RPL13,HSPA8,S100A13,RPL28,COPB1,TERF1,TRPC1,RPL5,PRKAG1,BIRC5,NUP37,ACTR10,YIPF5,KIT,C12ORF4,KPNA3,EMP2,PDCD6,ACTR2,PROS1,TXNIP,CCNB1,PLD1,C17ORF75,TOMM22,DCTN3,TUBA1B,DCTN6,ENY2,RPL32,RAB9A,BCAP29,NDC80,YWHAZ,LMAN2L,RPS15,ERGIC3,ARL1,NRN1,NEDD4,RPL23A,RAB11A,IDH1,ITGB1,VPS33A,TOMM20,CHMP2B,AP1S1,PKIA,GOLGA7,RPL39,ERP29,RAP1B,RPS19,CHMP5,RPL11,DLGAP5,DERL1,NDUFA13,CAT,TRIM23,TMED7,PHB2,CLTA,NXT2,HSPB11,ACTR3,NUF2,BLOC1S1,TOM1L1,INSIG1,CTNNB1,PRKAA1,HMGCL,UBA52,RPS7,CHMP2A,CPT1A,SNRPD1,TUBA1C,RPS3A,RAB28,FYTTD1,GPM6B,AP2S1,TSG101,CTDSPL2,PARK7,TRAPPC2L,NUP54,EPHA5,BCAP31"
"GO:BP","protein localization to membrane","GO:0072657","2.2884856719154188e-15","14.64045180232235","636","723","79","17847","RPS18,RPL27,SYNJ2BP,RPS15A,RPS14,RPS3,RPL24,ARL6IP1,RPS12,RPS13,RPS5,RPL26,RPS6,RPS20,RPS16,RPL30,RPL37A,RPS21,RPS11,RPL35A,RPL27A,RPL10A,RPL12,RPSA,RPS4X,RPS27A,PMAIP1,RPS24,RPL9,STX8,TMEM59,RPL3,RPL13A,SRP9,RPL38,RPL18,RPL7A,RPL36,RPS8,LIN7C,RPL35,RPS25,YWHAE,RPS9,RPL31,MYL12A,RPL29,RPLP2,LYPLA1,RPL8,RPLP0,RPL13,RPL28,ACSL3,RPL5,EMP2,WRB,TOMM22,RPL32,YWHAZ,RPS15,RPL23A,RAB11A,ITGB1,EXOC5,CPE,LYPD1,GOLGA7,RPL39,RPS19,RPL11,NDUFA13,CRIPT,MYADM,BBIP1,UBA52,RPS7,RPS3A,NUP54"
"GO:BP","cellular localization","GO:0051641","4.987189363967684e-15","14.302144141273336","2974","723","214","17847","ESR1,IFIT1,RPS18,GNL3L,RPL27,SYNJ2BP,MZT1,RPS15A,SNX18,RPS14,UBB,CALM2,CDC42,GSTO1,RPS3,RPL24,ARL6IP1,RPS12,COX5B,RPS13,TMSB10,RPS5,RPL26,CNIH1,RPS6,RPS20,RPS16,RPL30,RPL37A,TXN,RPS21,RPS11,RPL35A,SNRPD2,NPC2,STARD3NL,RPL27A,RPL10A,RPL12,RPSA,SCP2,CAPZA2,AP1S2,RPS4X,RPS27A,SLC8A1,PMAIP1,CD63,RPS24,TTK,LAMTOR1,RPL9,CDK1,STX8,TMEM59,CNIH4,RPL3,MPC2,RPL13A,ZMPSTE24,LAMTOR5,SRP9,VPS29,CMTM6,RPL38,MAP2,RPL18,RPL7A,CCT4,ABCG1,DYNLL1,RPL36,RPS8,CENPQ,LIN7C,PEX2,SVIP,TMEM50B,SNRPB,ATP6V1D,TMEM38B,SKP1,RAB2B,RPL35,RPS25,YWHAE,RPS9,RPL31,TMEM50A,MYL12A,GABARAP,RPL29,RPLP2,STARD4,LYPLA1,NUSAP1,NEK2,MAD2L1,SNAPIN,RPL8,TMEM106B,RPLP0,RPL13,HSPA8,S100A13,RPL28,COPB1,ACSL3,AURKA,TERF1,TRPC1,RPL5,PRKAG1,BIRC5,NUP37,ACTR10,YIPF5,KIT,ANLN,ID4,C12ORF4,KPNA3,EMP2,PDCD6,ACTR2,WRB,PROS1,TXNIP,CCNB1,PLD1,C17ORF75,TOMM22,DCTN3,TUBA1B,BUB3,DCTN6,ENY2,PIGK,RPL32,RAB9A,BCAP29,NDC80,YWHAZ,LMAN2L,RPS15,ERGIC3,ARL1,NRN1,NEDD4,RPL23A,RAB11A,IDH1,ITGB1,AMOT,EXOC5,VPS33A,TOMM20,CHMP2B,CPE,CCT8,LYPD1,AP1S1,PKIA,GOLGA7,RPL39,ERP29,TMSB15A,PAQR3,RAP1B,RPS19,CHMP5,RPL11,DLGAP5,DERL1,CCNE2,NDUFA13,CAT,TRIM23,TMED7,PHB2,CLTA,NXT2,CRIPT,HSPB11,LAMTOR4,MYADM,ACTR3,BBIP1,NUF2,BLOC1S1,TOM1L1,INSIG1,CTNNB1,PRKAA1,HMGCL,UBA52,RPS7,CHMP2A,CPT1A,SNRPD1,TUBA1C,RPS3A,RAB28,FYTTD1,GPM6B,AP2S1,TSG101,PPP1R15A,CTDSPL2,PARK7,TRAPPC2L,NUP54,EPHA5,BCAP31"
"GO:BP","macromolecule catabolic process","GO:0009057","1.1970485146756727e-14","13.921888247898545","1431","723","129","17847","RPS18,RPL27,RPS15A,RPS14,UBB,RPS3,RPL24,EEF1A1,OAS2,RPS12,RPS13,RPS5,RPL26,NDFIP1,HMMR,RPS6,RPS20,RPS16,RPL30,RPL37A,ISG15,RPS21,RPS11,RPL35A,PSME1,NDFIP2,RPL27A,RPL10A,RPL12,RPSA,RPS4X,PCNP,RPS27A,NUDT12,UBE2E1,PMAIP1,RPS24,RNF13,RPL9,CDK1,PSMB1,TCEB1,RPL3,RPL13A,CASP3,ZMPSTE24,RPL38,RPL18,RPL7A,PBK,RPL36,HEXA,RPS8,SVIP,SKP1,RPL35,RPS25,RPS9,RPL31,AZIN1,PSMA3,HMGB2,JKAMP,RPL29,RPLP2,EIF3E,LYPLA1,MAD2L1,RBX1,RPL8,PSMD10,RPLP0,RPL13,HSPA8,EPHA4,UBE2L6,PSMB3,RPL28,MARCH7,LSM3,CARHSP1,AURKA,RPL5,PSMA1,CDKN1B,HNRNPC,ATRAID,CCNB1,BUB3,POLR2G,RPL32,RNF103,SDC2,PPP1CB,PSMA4,USP33,HPSE,YWHAZ,RPS15,NEDD4,RPL23A,LYPLAL1,COPS3,ADAM9,RPL39,NEDD8,RPS19,RPL11,DERL1,LSM5,NDUFA13,CLTA,CTSL,TOM1L1,WDR61,FUCA1,CTNNB1,UBA52,PSMB4,RPS7,RPS3A,AP2S1,PSMA5,TSG101,CTSH,PARK7,FBXO33,BCAP31,PSMC3"
"GO:BP","cellular protein localization","GO:0034613","1.7572066671306754e-14","13.755177157619004","1945","723","158","17847","ESR1,IFIT1,RPS18,GNL3L,RPL27,SYNJ2BP,MZT1,RPS15A,RPS14,UBB,CDC42,RPS3,RPL24,ARL6IP1,RPS12,RPS13,TMSB10,RPS5,RPL26,RPS6,RPS20,RPS16,RPL30,RPL37A,TXN,RPS21,RPS11,RPL35A,RPL27A,RPL10A,RPL12,RPSA,SCP2,AP1S2,RPS4X,RPS27A,PMAIP1,CD63,RPS24,TTK,LAMTOR1,RPL9,CDK1,STX8,TMEM59,RPL3,RPL13A,LAMTOR5,SRP9,VPS29,RPL38,MAP2,RPL18,RPL7A,CCT4,DYNLL1,RPL36,RPS8,CENPQ,LIN7C,PEX2,SVIP,ATP6V1D,SKP1,RAB2B,RPL35,RPS25,YWHAE,RPS9,RPL31,MYL12A,GABARAP,RPL29,RPLP2,LYPLA1,SNAPIN,RPL8,RPLP0,RPL13,HSPA8,RPL28,COPB1,ACSL3,AURKA,TERF1,RPL5,NUP37,ANLN,ID4,KPNA3,EMP2,PDCD6,WRB,TXNIP,C17ORF75,TOMM22,BUB3,ENY2,PIGK,RPL32,RAB9A,BCAP29,NDC80,YWHAZ,RPS15,ARL1,NEDD4,RPL23A,RAB11A,IDH1,ITGB1,AMOT,EXOC5,TOMM20,CPE,CCT8,LYPD1,AP1S1,PKIA,GOLGA7,RPL39,ERP29,TMSB15A,PAQR3,RPS19,RPL11,DERL1,CCNE2,NDUFA13,CAT,TRIM23,TMED7,PHB2,CLTA,NXT2,CRIPT,HSPB11,LAMTOR4,MYADM,BBIP1,TOM1L1,INSIG1,CTNNB1,PRKAA1,HMGCL,UBA52,RPS7,RPS3A,RAB28,FYTTD1,GPM6B,AP2S1,TSG101,PPP1R15A,CTDSPL2,PARK7,NUP54,BCAP31"
"GO:BP","intracellular protein transport","GO:0006886","2.4288530094816672e-14","13.614598767246179","1162","723","112","17847","IFIT1,RPS18,RPL27,SYNJ2BP,RPS15A,RPS14,UBB,CDC42,RPS3,RPL24,ARL6IP1,RPS12,RPS13,RPS5,RPL26,RPS6,RPS20,RPS16,RPL30,RPL37A,TXN,RPS21,RPS11,RPL35A,RPL27A,RPL10A,RPL12,RPSA,SCP2,AP1S2,RPS4X,RPS27A,RPS24,RPL9,STX8,RPL3,RPL13A,SRP9,VPS29,RPL38,RPL18,RPL7A,DYNLL1,RPL36,RPS8,PEX2,SVIP,RAB2B,RPL35,RPS25,YWHAE,RPS9,RPL31,GABARAP,RPL29,RPLP2,SNAPIN,RPL8,RPLP0,RPL13,HSPA8,RPL28,COPB1,RPL5,NUP37,KPNA3,PDCD6,TXNIP,C17ORF75,TOMM22,ENY2,RPL32,RAB9A,BCAP29,YWHAZ,RPS15,ARL1,NEDD4,RPL23A,RAB11A,IDH1,TOMM20,AP1S1,PKIA,GOLGA7,RPL39,ERP29,RPS19,RPL11,DERL1,NDUFA13,CAT,TRIM23,TMED7,PHB2,CLTA,NXT2,HSPB11,TOM1L1,INSIG1,PRKAA1,HMGCL,UBA52,RPS7,RPS3A,RAB28,FYTTD1,AP2S1,CTDSPL2,PARK7,NUP54,BCAP31"
"GO:BP","cellular macromolecule localization","GO:0070727","3.002373475799972e-14","13.522535285313797","1956","723","158","17847","ESR1,IFIT1,RPS18,GNL3L,RPL27,SYNJ2BP,MZT1,RPS15A,RPS14,UBB,CDC42,RPS3,RPL24,ARL6IP1,RPS12,RPS13,TMSB10,RPS5,RPL26,RPS6,RPS20,RPS16,RPL30,RPL37A,TXN,RPS21,RPS11,RPL35A,RPL27A,RPL10A,RPL12,RPSA,SCP2,AP1S2,RPS4X,RPS27A,PMAIP1,CD63,RPS24,TTK,LAMTOR1,RPL9,CDK1,STX8,TMEM59,RPL3,RPL13A,LAMTOR5,SRP9,VPS29,RPL38,MAP2,RPL18,RPL7A,CCT4,DYNLL1,RPL36,RPS8,CENPQ,LIN7C,PEX2,SVIP,ATP6V1D,SKP1,RAB2B,RPL35,RPS25,YWHAE,RPS9,RPL31,MYL12A,GABARAP,RPL29,RPLP2,LYPLA1,SNAPIN,RPL8,RPLP0,RPL13,HSPA8,RPL28,COPB1,ACSL3,AURKA,TERF1,RPL5,NUP37,ANLN,ID4,KPNA3,EMP2,PDCD6,WRB,TXNIP,C17ORF75,TOMM22,BUB3,ENY2,PIGK,RPL32,RAB9A,BCAP29,NDC80,YWHAZ,RPS15,ARL1,NEDD4,RPL23A,RAB11A,IDH1,ITGB1,AMOT,EXOC5,TOMM20,CPE,CCT8,LYPD1,AP1S1,PKIA,GOLGA7,RPL39,ERP29,TMSB15A,PAQR3,RPS19,RPL11,DERL1,CCNE2,NDUFA13,CAT,TRIM23,TMED7,PHB2,CLTA,NXT2,CRIPT,HSPB11,LAMTOR4,MYADM,BBIP1,TOM1L1,INSIG1,CTNNB1,PRKAA1,HMGCL,UBA52,RPS7,RPS3A,RAB28,FYTTD1,GPM6B,AP2S1,TSG101,PPP1R15A,CTDSPL2,PARK7,NUP54,BCAP31"
